day,qh,up,trades,pibcic,abs_error
2023-01-14,70,UFBB,-0.1,-0.1,0.0
2023-01-14,71,MUEB,-80.75,-80.75,0.0
2023-01-14,71,UFBB,-0.1,-0.1,0.0
2023-01-14,72,MUEB,-80.75,-80.75,0.0
2023-01-14,72,UFBB,-0.1,-0.1,0.0
2023-01-14,73,UFBG,6.15,6.15,0.0
2023-01-14,74,UFBG,6.15,6.15,0.0
2023-01-14,75,UFBG,6.15,6.15,0.0
2023-01-14,76,UFBG,6.15,6.15,0.0
2023-01-14,81,MUEB,73.275,73.27499999999999,1.4210854715202004e-14
2023-01-14,82,MUEB,73.275,73.27499999999999,1.4210854715202004e-14
2023-01-14,83,MUEB,73.275,73.27499999999999,1.4210854715202004e-14
2023-01-14,84,MUEB,73.275,73.27499999999999,1.4210854715202004e-14
2023-01-14,85,MUEB,161.65,161.65,0.0
2023-01-14,86,MUEB,161.65,161.65,0.0
2023-01-14,87,MUEB,161.65,161.65,0.0
2023-01-14,88,MUEB,161.65,161.65,0.0
2023-01-14,89,MUEB,124.25,124.25,0.0
2023-01-14,90,MUEB,124.25,124.25,0.0
2023-01-14,91,MUEB,124.25,124.25,0.0
2023-01-14,92,MUEB,124.25,124.25,0.0
2023-01-14,93,AGUB,-3.625,-3.625,0.0
2023-01-14,93,MUEB,47.5,47.5,0.0
2023-01-14,94,AGUB,-3.625,-3.625,0.0
2023-01-14,94,MUEB,47.5,47.5,0.0
2023-01-14,95,AGUB,-3.625,-3.625,0.0
2023-01-14,95,MUEB,47.5,47.5,0.0
2023-01-14,96,AGUB,-3.625,-3.625,0.0
2023-01-14,96,MUEB,47.5,47.5,0.0
2023-01-15,1,MUEB,51.25,51.25,0.0
2023-01-15,2,MUEB,51.25,51.25,0.0
2023-01-15,3,MUEB,51.25,51.25,0.0
2023-01-15,4,MUEB,51.25,51.25,0.0
2023-01-15,5,AGUB,3.725,3.725,0.0
2023-01-15,6,AGUB,3.725,3.725,0.0
2023-01-15,7,AGUB,3.725,3.725,0.0
2023-01-15,8,AGUB,3.725,3.725,0.0
2023-01-15,29,AGUB,20.5,20.5,0.0
2023-01-15,30,AGUB,20.5,20.5,0.0
2023-01-15,31,AGUB,20.5,20.5,0.0
2023-01-15,32,AGUB,20.5,20.5,0.0
2023-01-15,37,UFBB,-13.0,-13.0,0.0
2023-01-15,38,UFBB,-13.0,-13.0,0.0
2023-01-15,39,UFBB,-13.0,-13.0,0.0
2023-01-15,40,UFBB,-13.0,-13.0,0.0
2023-01-15,41,MUEB,55.0,55.0,0.0
2023-01-15,42,MUEB,55.0,55.0,0.0
2023-01-15,43,MUEB,55.0,55.0,0.0
2023-01-15,44,MUEB,55.0,55.0,0.0
2023-01-15,45,UFBB,-4.9,-4.9,0.0
2023-01-15,46,UFBB,-4.9,-4.9,0.0
2023-01-15,47,UFBB,-4.9,-4.9,0.0
2023-01-15,48,UFBB,-4.9,-4.9,0.0
2023-01-15,49,AGUB,-22.0,-22.0,0.0
2023-01-15,50,AGUB,-22.0,-22.0,0.0
2023-01-15,51,AGUB,-22.0,-22.0,0.0
2023-01-15,52,AGUB,-22.0,-22.0,0.0
2023-01-15,53,AGUB,-18.85,-18.85,0.0
2023-01-15,54,AGUB,-18.85,-18.85,0.0
2023-01-15,55,AGUB,-18.85,-18.85,0.0
2023-01-15,56,AGUB,-18.85,-18.85,0.0
2023-01-15,57,AGUB,-2.25,-2.25,0.0
2023-01-15,58,AGUB,-2.25,-2.25,0.0
2023-01-15,59,AGUB,-2.25,-2.25,0.0
2023-01-15,60,AGUB,-2.25,-2.25,0.0
2023-01-15,61,AGUB,-22.475,-22.474999999999998,3.552713678800501e-15
2023-01-15,61,IPB,2.0500000000000003,2.05,4.440892098500626e-16
2023-01-15,61,UFBB,-3.2,-3.2,0.0
2023-01-15,62,AGUB,-22.475,-22.474999999999998,3.552713678800501e-15
2023-01-15,62,IPB,2.0500000000000003,2.05,4.440892098500626e-16
2023-01-15,62,UFBB,-3.2,-3.2,0.0
2023-01-15,63,AGUB,-22.475,-22.474999999999998,3.552713678800501e-15
2023-01-15,63,IPB,2.0500000000000003,2.05,4.440892098500626e-16
2023-01-15,63,UFBB,-3.2,-3.2,0.0
2023-01-15,64,AGUB,-22.475,-22.474999999999998,3.552713678800501e-15
2023-01-15,64,IPB,2.0500000000000003,2.05,4.440892098500626e-16
2023-01-15,64,UFBB,-3.2,-3.2,0.0
2023-01-15,65,AGUB,-1.75,-1.75,0.0
2023-01-15,65,IPB,7.4,7.4,0.0
2023-01-15,65,UFBB,-6.85,-6.85,0.0
2023-01-15,66,AGUB,-1.75,-1.75,0.0
2023-01-15,66,IPB,7.4,7.4,0.0
2023-01-15,66,UFBB,-6.85,-6.85,0.0
2023-01-15,67,AGUB,-1.75,-1.75,0.0
2023-01-15,67,IPB,7.4,7.4,0.0
2023-01-15,67,UFBB,-6.85,-6.85,0.0
2023-01-15,68,AGUB,-1.75,-1.75,0.0
2023-01-15,68,IPB,7.4,7.4,0.0
2023-01-15,68,UFBB,-6.85,-6.85,0.0
2023-01-15,69,UFBB,-3.0,-3.0,0.0
2023-01-15,70,UFBB,-3.0,-3.0,0.0
2023-01-15,71,UFBB,-3.0,-3.0,0.0
2023-01-15,72,UFBB,-3.0,-3.0,0.0
2023-01-15,73,MUEB,109.25,109.25,0.0
2023-01-15,73,UFBG,-5.825,-5.825,0.0
2023-01-15,74,MUEB,109.25,109.25,0.0
2023-01-15,74,UFBG,-5.825,-5.825,0.0
2023-01-15,75,MUEB,109.25,109.25,0.0
2023-01-15,75,UFBG,-5.825,-5.825,0.0
2023-01-15,76,MUEB,109.25,109.25,0.0
2023-01-15,76,UFBG,-5.825,-5.825,0.0
2023-01-15,81,MUEL,10.975,10.975,0.0
2023-01-15,81,UFBG,1.125,1.125,0.0
2023-01-15,82,MUEL,10.975,10.975,0.0
2023-01-15,82,UFBG,1.125,1.125,0.0
2023-01-15,83,MUEL,10.975,10.975,0.0
2023-01-15,83,UFBG,1.125,1.125,0.0
2023-01-15,84,MUEL,10.975,10.975,0.0
2023-01-15,84,UFBG,1.125,1.125,0.0
2023-01-15,89,MUEB,4.0,4.0,0.0
2023-01-15,90,MUEB,4.0,4.0,0.0
2023-01-15,91,MUEB,4.0,4.0,0.0
2023-01-15,92,MUEB,4.0,4.0,0.0
2023-01-16,1,UFBB,-13.0,-13.0,0.0
2023-01-16,2,UFBB,-13.0,-13.0,0.0
2023-01-16,3,UFBB,-13.0,-13.0,0.0
2023-01-16,4,UFBB,-13.0,-13.0,0.0
2023-01-16,5,UFBB,-13.25,-13.25,0.0
2023-01-16,6,UFBB,-13.25,-13.25,0.0
2023-01-16,7,UFBB,-13.25,-13.25,0.0
2023-01-16,8,UFBB,-13.25,-13.25,0.0
2023-01-16,9,UFBB,-10.0,-10.0,0.0
2023-01-16,10,UFBB,-10.0,-10.0,0.0
2023-01-16,11,UFBB,-10.0,-10.0,0.0
2023-01-16,12,UFBB,-10.0,-10.0,0.0
2023-01-16,17,UFBB,-4.975,-4.975,0.0
2023-01-16,18,UFBB,-4.975,-4.975,0.0
2023-01-16,19,UFBB,-4.975,-4.975,0.0
2023-01-16,20,UFBB,-4.975,-4.975,0.0
2023-01-16,21,MUEB,0.675,0.675,0.0
2023-01-16,21,UFBB,-5.1499999999999995,-5.15,8.881784197001252e-16
2023-01-16,22,MUEB,0.675,0.675,0.0
2023-01-16,22,UFBB,-5.1499999999999995,-5.15,8.881784197001252e-16
2023-01-16,23,MUEB,0.675,0.675,0.0
2023-01-16,23,UFBB,-5.1499999999999995,-5.15,8.881784197001252e-16
2023-01-16,24,MUEB,0.675,0.675,0.0
2023-01-16,24,UFBB,-5.1499999999999995,-5.15,8.881784197001252e-16
2023-01-16,29,AGUB,0.05,0.05,0.0
2023-01-16,30,AGUB,0.05,0.05,0.0
2023-01-16,31,AGUB,0.05,0.05,0.0
2023-01-16,32,AGUB,0.05,0.05,0.0
2023-01-16,53,MUEB,14.375,14.375,0.0
2023-01-16,53,UFBB,-13.675,-13.675,0.0
2023-01-16,54,MUEB,14.375,14.375,0.0
2023-01-16,54,UFBB,-13.675,-13.675,0.0
2023-01-16,55,MUEB,14.375,14.375,0.0
2023-01-16,55,UFBB,-13.675,-13.675,0.0
2023-01-16,56,MUEB,14.375,14.375,0.0
2023-01-16,56,UFBB,-13.675,-13.675,0.0
2023-01-16,57,AGUB,-22.0,-22.0,0.0
2023-01-16,57,MUEB,4.35,4.35,0.0
2023-01-16,58,AGUB,-22.0,-22.0,0.0
2023-01-16,58,MUEB,4.35,4.35,0.0
2023-01-16,59,AGUB,-22.0,-22.0,0.0
2023-01-16,59,MUEB,4.35,4.35,0.0
2023-01-16,60,AGUB,-22.0,-22.0,0.0
2023-01-16,60,MUEB,4.35,4.35,0.0
2023-01-16,61,AGUB,-22.0,-22.0,0.0
2023-01-16,61,MUEB,8.65,8.65,0.0
2023-01-16,61,UFBB,-7.8,-7.8,0.0
2023-01-16,62,AGUB,-22.0,-22.0,0.0
2023-01-16,62,MUEB,8.65,8.65,0.0
2023-01-16,62,UFBB,-7.8,-7.8,0.0
2023-01-16,63,AGUB,-22.0,-22.0,0.0
2023-01-16,63,MUEB,8.65,8.65,0.0
2023-01-16,63,UFBB,-7.8,-7.8,0.0
2023-01-16,64,AGUB,-22.0,-22.0,0.0
2023-01-16,64,MUEB,8.65,8.65,0.0
2023-01-16,64,UFBB,-7.8,-7.8,0.0
2023-01-16,65,AGUB,-46.175000000000004,-46.175,7.105427357601002e-15
2023-01-16,65,UFBB,-12.275,-12.275,0.0
2023-01-16,66,AGUB,-46.175000000000004,-46.175,7.105427357601002e-15
2023-01-16,66,UFBB,-12.275,-12.275,0.0
2023-01-16,67,AGUB,-46.175000000000004,-46.175,7.105427357601002e-15
2023-01-16,67,UFBB,-12.275,-12.275,0.0
2023-01-16,68,AGUB,-46.175000000000004,-46.175,7.105427357601002e-15
2023-01-16,68,UFBB,-12.275,-12.275,0.0
2023-01-16,69,MUEL,61.85,61.85,0.0
2023-01-16,69,UFBB,-16.75,-16.75,0.0
2023-01-16,70,MUEL,61.85,61.85,0.0
2023-01-16,70,UFBB,-16.75,-16.75,0.0
2023-01-16,71,MUEL,61.85,61.85,0.0
2023-01-16,71,UFBB,-16.75,-16.75,0.0
2023-01-16,72,MUEL,61.85,61.85,0.0
2023-01-16,72,UFBB,-16.75,-16.75,0.0
2023-01-16,73,MUEL,32.45,32.45,0.0
2023-01-16,73,UFBB,-26.0,-26.0,0.0
2023-01-16,74,MUEL,32.45,32.45,0.0
2023-01-16,74,UFBB,-26.0,-26.0,0.0
2023-01-16,75,MUEL,32.45,32.45,0.0
2023-01-16,75,UFBB,-26.0,-26.0,0.0
2023-01-16,76,MUEL,32.45,32.45,0.0
2023-01-16,76,UFBB,-26.0,-26.0,0.0
2023-01-16,81,MUEL,0.45,0.45,0.0
2023-01-16,82,MUEL,0.45,0.45,0.0
2023-01-16,83,MUEL,0.45,0.45,0.0
2023-01-16,84,MUEL,0.45,0.45,0.0
2023-01-16,89,AGUB,-17.6,-17.6,0.0
2023-01-16,90,AGUB,-17.6,-17.6,0.0
2023-01-16,91,AGUB,-17.6,-17.6,0.0
2023-01-16,92,AGUB,-17.6,-17.6,0.0
2023-01-16,93,AGUB,-8.525,-8.525,0.0
2023-01-16,94,AGUB,-8.525,-8.525,0.0
2023-01-16,95,AGUB,-8.525,-8.525,0.0
2023-01-16,96,AGUB,-8.525,-8.525,0.0
2023-01-17,5,UFBB,-0.15,-0.15,0.0
2023-01-17,6,UFBB,-0.15,-0.15,0.0
2023-01-17,7,UFBB,-0.15,-0.15,0.0
2023-01-17,8,UFBB,-0.15,-0.15,0.0
2023-01-17,13,MUEB,-24.825,-24.825,0.0
2023-01-17,14,MUEB,-24.825,-24.825,0.0
2023-01-17,15,MUEB,-24.825,-24.825,0.0
2023-01-17,16,MUEB,-24.825,-24.825,0.0
2023-01-17,17,MUEB,-94.225,-94.225,0.0
2023-01-17,18,MUEB,-94.225,-94.225,0.0
2023-01-17,19,MUEB,-94.225,-94.225,0.0
2023-01-17,20,MUEB,-94.225,-94.225,0.0
2023-01-17,21,MUEB,-95.0,-95.0,0.0
2023-01-17,22,MUEB,-95.0,-95.0,0.0
2023-01-17,23,MUEB,-95.0,-95.0,0.0
2023-01-17,24,MUEB,-95.0,-95.0,0.0
2023-01-17,25,MUEB,-207.5,-207.5,0.0
2023-01-17,26,MUEB,-207.5,-207.5,0.0
2023-01-17,27,MUEB,-207.5,-207.5,0.0
2023-01-17,28,MUEB,-207.5,-207.5,0.0
2023-01-17,33,UFBG,22.5,22.5,0.0
2023-01-17,34,UFBG,22.5,22.5,0.0
2023-01-17,35,UFBG,22.5,22.5,0.0
2023-01-17,36,UFBG,22.5,22.5,0.0
2023-01-17,41,MUEB,115.0,115.0,0.0
2023-01-17,41,MUEL,50.0,50.0,0.0
2023-01-17,42,MUEB,115.0,115.0,0.0
2023-01-17,42,MUEL,50.0,50.0,0.0
2023-01-17,43,MUEB,115.0,115.0,0.0
2023-01-17,43,MUEL,50.0,50.0,0.0
2023-01-17,44,MUEB,115.0,115.0,0.0
2023-01-17,44,MUEL,50.0,50.0,0.0
2023-01-17,61,MUEB,40.675,40.675,0.0
2023-01-17,62,MUEB,40.675,40.675,0.0
2023-01-17,63,MUEB,40.675,40.675,0.0
2023-01-17,64,MUEB,40.675,40.675,0.0
2023-01-17,65,MUEB,59.175,59.175,0.0
2023-01-17,66,MUEB,59.175,59.175,0.0
2023-01-17,67,MUEB,59.175,59.175,0.0
2023-01-17,68,MUEB,59.175,59.175,0.0
2023-01-17,69,MUEB,94.95,94.95,0.0
2023-01-17,70,MUEB,94.95,94.95,0.0
2023-01-17,71,MUEB,94.95,94.95,0.0
2023-01-17,72,MUEB,94.95,94.95,0.0
2023-01-17,73,MUEB,60.9,60.9,0.0
2023-01-17,74,MUEB,60.9,60.9,0.0
2023-01-17,75,MUEB,60.9,60.9,0.0
2023-01-17,76,MUEB,60.9,60.9,0.0
2023-01-17,81,MUEL,44.8,44.8,0.0
2023-01-17,81,UFBG,1.675,1.675,0.0
2023-01-17,82,MUEL,44.8,44.8,0.0
2023-01-17,82,UFBG,1.675,1.675,0.0
2023-01-17,83,MUEL,44.8,44.8,0.0
2023-01-17,83,UFBG,1.675,1.675,0.0
2023-01-17,84,MUEL,44.8,44.8,0.0
2023-01-17,84,UFBG,1.675,1.675,0.0
2023-01-17,85,UFBG,30.75,30.75,0.0
2023-01-17,86,UFBG,30.75,30.75,0.0
2023-01-17,87,UFBG,30.75,30.75,0.0
2023-01-17,88,UFBG,30.75,30.75,0.0
2023-01-17,89,MUEB,1.875,1.875,0.0
2023-01-17,89,UFBG,30.75,30.75,0.0
2023-01-17,90,MUEB,1.875,1.875,0.0
2023-01-17,90,UFBG,30.75,30.75,0.0
2023-01-17,91,MUEB,1.875,1.875,0.0
2023-01-17,91,UFBG,30.75,30.75,0.0
2023-01-17,92,MUEB,1.875,1.875,0.0
2023-01-17,92,UFBG,30.75,30.75,0.0
2023-01-18,1,UFBB,-12.825,-12.825,0.0
2023-01-18,2,UFBB,-12.825,-12.825,0.0
2023-01-18,3,UFBB,-12.825,-12.825,0.0
2023-01-18,4,UFBB,-12.825,-12.825,0.0
2023-01-18,5,UFBB,-13.0,-13.0,0.0
2023-01-18,6,UFBB,-13.0,-13.0,0.0
2023-01-18,7,UFBB,-13.0,-13.0,0.0
2023-01-18,8,UFBB,-13.0,-13.0,0.0
2023-01-18,9,UFBB,-13.0,-13.0,0.0
2023-01-18,10,UFBB,-13.0,-13.0,0.0
2023-01-18,11,UFBB,-13.0,-13.0,0.0
2023-01-18,12,UFBB,-13.0,-13.0,0.0
2023-01-18,13,UFBB,-9.2,-9.2,0.0
2023-01-18,14,UFBB,-9.2,-9.2,0.0
2023-01-18,15,UFBB,-9.2,-9.2,0.0
2023-01-18,16,UFBB,-9.2,-9.2,0.0
2023-01-18,21,UFBB,-11.225,-11.225,0.0
2023-01-18,22,UFBB,-11.225,-11.225,0.0
2023-01-18,23,UFBB,-11.225,-11.225,0.0
2023-01-18,24,UFBB,-11.225,-11.225,0.0
2023-01-18,25,MUEB,-1.1,-1.1,0.0
2023-01-18,26,MUEB,-1.1,-1.1,0.0
2023-01-18,27,MUEB,-1.1,-1.1,0.0
2023-01-18,28,MUEB,-1.1,-1.1,0.0
2023-01-18,29,MUEL,2.275,2.275,0.0
2023-01-18,30,MUEL,2.275,2.275,0.0
2023-01-18,31,MUEL,2.275,2.275,0.0
2023-01-18,32,MUEL,2.275,2.275,0.0
2023-01-18,33,UFBG,7.65,7.65,0.0
2023-01-18,34,UFBG,7.65,7.65,0.0
2023-01-18,35,UFBG,7.65,7.65,0.0
2023-01-18,36,UFBG,7.65,7.65,0.0
2023-01-18,37,UFBG,22.5,22.5,0.0
2023-01-18,38,UFBG,22.5,22.5,0.0
2023-01-18,39,UFBG,22.5,22.5,0.0
2023-01-18,40,UFBG,22.5,22.5,0.0
2023-01-18,41,MUEL,-0.275,-0.275,0.0
2023-01-18,41,UFBG,3.75,3.75,0.0
2023-01-18,42,MUEL,-0.275,-0.275,0.0
2023-01-18,42,UFBG,3.75,3.75,0.0
2023-01-18,43,MUEL,-0.275,-0.275,0.0
2023-01-18,43,UFBG,3.75,3.75,0.0
2023-01-18,44,MUEL,-0.275,-0.275,0.0
2023-01-18,44,UFBG,3.75,3.75,0.0
2023-01-18,45,MUEB,-4.375,-4.375,0.0
2023-01-18,45,UFBB,-0.45,-0.45,0.0
2023-01-18,46,MUEB,-4.375,-4.375,0.0
2023-01-18,46,UFBB,-0.45,-0.45,0.0
2023-01-18,47,MUEB,-4.375,-4.375,0.0
2023-01-18,47,UFBB,-0.45,-0.45,0.0
2023-01-18,48,MUEB,-4.375,-4.375,0.0
2023-01-18,48,UFBB,-0.45,-0.45,0.0
2023-01-18,49,MUEB,-0.07500000000000001,-0.075,1.3877787807814457e-17
2023-01-18,50,MUEB,-0.07500000000000001,-0.075,1.3877787807814457e-17
2023-01-18,51,MUEB,-0.07500000000000001,-0.075,1.3877787807814457e-17
2023-01-18,52,MUEB,-0.07500000000000001,-0.075,1.3877787807814457e-17
2023-01-18,57,UFBG,9.15,9.15,0.0
2023-01-18,58,UFBG,9.15,9.15,0.0
2023-01-18,59,UFBG,9.15,9.15,0.0
2023-01-18,60,UFBG,9.15,9.15,0.0
2023-01-18,65,UFBB,-26.0,-26.0,0.0
2023-01-18,66,UFBB,-26.0,-26.0,0.0
2023-01-18,67,UFBB,-26.0,-26.0,0.0
2023-01-18,68,UFBB,-26.0,-26.0,0.0
2023-01-18,69,UFBG,0.6,0.6,0.0
2023-01-18,70,UFBG,0.6,0.6,0.0
2023-01-18,71,UFBG,0.6,0.6,0.0
2023-01-18,72,UFBG,0.6,0.6,0.0
2023-01-18,81,AGUG,2.25,2.25,0.0
2023-01-18,82,AGUG,2.25,2.25,0.0
2023-01-18,83,AGUG,2.25,2.25,0.0
2023-01-18,84,AGUG,2.25,2.25,0.0
2023-01-18,89,UFBB,-0.5,-0.5,0.0
2023-01-18,89,UFBG,-18.6,-18.6,0.0
2023-01-18,90,UFBB,-0.5,-0.5,0.0
2023-01-18,90,UFBG,-18.6,-18.6,0.0
2023-01-18,91,UFBB,-0.5,-0.5,0.0
2023-01-18,91,UFBG,-18.6,-18.6,0.0
2023-01-18,92,UFBB,-0.5,-0.5,0.0
2023-01-18,92,UFBG,-18.6,-18.6,0.0
2023-01-18,93,UFBB,-8.775,-8.774999999999999,1.7763568394002505e-15
2023-01-18,94,UFBB,-8.775,-8.774999999999999,1.7763568394002505e-15
2023-01-18,95,UFBB,-8.775,-8.774999999999999,1.7763568394002505e-15
2023-01-18,96,UFBB,-8.775,-8.774999999999999,1.7763568394002505e-15
2023-01-19,5,MUEL,-0.35,-0.35,0.0
2023-01-19,6,MUEL,-0.35,-0.35,0.0
2023-01-19,7,MUEL,-0.35,-0.35,0.0
2023-01-19,8,MUEL,-0.35,-0.35,0.0
2023-01-19,9,UFBB,13.0,13.0,0.0
2023-01-19,9,UFBG,22.5,22.5,0.0
2023-01-19,10,UFBB,13.0,13.0,0.0
2023-01-19,10,UFBG,22.5,22.5,0.0
2023-01-19,11,UFBB,13.0,13.0,0.0
2023-01-19,11,UFBG,22.5,22.5,0.0
2023-01-19,12,UFBB,13.0,13.0,0.0
2023-01-19,12,UFBG,22.5,22.5,0.0
2023-01-19,21,UFBB,23.175,23.175,0.0
2023-01-19,22,UFBB,23.175,23.175,0.0
2023-01-19,23,UFBB,23.175,23.175,0.0
2023-01-19,24,UFBB,23.175,23.175,0.0
2023-01-19,25,MUEL,0.525,0.525,0.0
2023-01-19,25,UFBB,26.0,26.0,0.0
2023-01-19,26,MUEL,0.525,0.525,0.0
2023-01-19,26,UFBB,26.0,26.0,0.0
2023-01-19,27,MUEL,0.525,0.525,0.0
2023-01-19,27,UFBB,26.0,26.0,0.0
2023-01-19,28,MUEL,0.525,0.525,0.0
2023-01-19,28,UFBB,26.0,26.0,0.0
2023-01-19,29,UFBG,8.35,8.35,0.0
2023-01-19,30,UFBG,8.35,8.35,0.0
2023-01-19,31,UFBG,8.35,8.35,0.0
2023-01-19,32,UFBG,8.35,8.35,0.0
2023-01-19,41,MUEL,-1.55,-1.55,0.0
2023-01-19,41,UFBB,0.175,0.175,0.0
2023-01-19,42,MUEL,-1.55,-1.55,0.0
2023-01-19,42,UFBB,0.175,0.175,0.0
2023-01-19,43,MUEL,-1.55,-1.55,0.0
2023-01-19,43,UFBB,0.175,0.175,0.0
2023-01-19,44,MUEL,-1.55,-1.55,0.0
2023-01-19,44,UFBB,0.175,0.175,0.0
2023-01-19,45,MUEL,1.25,1.25,0.0
2023-01-19,46,MUEL,1.25,1.25,0.0
2023-01-19,47,MUEL,1.25,1.25,0.0
2023-01-19,48,MUEL,1.25,1.25,0.0
2023-01-19,49,UFBB,11.925,11.925,0.0
2023-01-19,50,UFBB,11.925,11.925,0.0
2023-01-19,51,UFBB,11.925,11.925,0.0
2023-01-19,52,UFBB,11.925,11.925,0.0
2023-01-19,53,MUEB,-55.05,-55.05,0.0
2023-01-19,54,MUEB,-55.05,-55.05,0.0
2023-01-19,55,MUEB,-55.05,-55.05,0.0
2023-01-19,56,MUEB,-55.05,-55.05,0.0
2023-01-19,57,MUEB,-5.0,-5.0,0.0
2023-01-19,57,UFBB,-13.0,-13.0,0.0
2023-01-19,58,MUEB,-5.0,-5.0,0.0
2023-01-19,58,UFBB,-13.0,-13.0,0.0
2023-01-19,59,MUEB,-5.0,-5.0,0.0
2023-01-19,59,UFBB,-13.0,-13.0,0.0
2023-01-19,60,MUEB,-5.0,-5.0,0.0
2023-01-19,60,UFBB,-13.0,-13.0,0.0
2023-01-19,61,MUEB,-25.0,-25.0,0.0
2023-01-19,62,MUEB,-25.0,-25.0,0.0
2023-01-19,63,MUEB,-25.0,-25.0,0.0
2023-01-19,64,MUEB,-25.0,-25.0,0.0
2023-01-19,65,AGUB,21.25,21.25,0.0
2023-01-19,65,MUEB,-32.5,-32.5,0.0
2023-01-19,66,AGUB,21.25,21.25,0.0
2023-01-19,66,MUEB,-32.5,-32.5,0.0
2023-01-19,67,AGUB,21.25,21.25,0.0
2023-01-19,67,MUEB,-32.5,-32.5,0.0
2023-01-19,68,AGUB,21.25,21.25,0.0
2023-01-19,68,MUEB,-32.5,-32.5,0.0
2023-01-19,69,UFBB,-8.6,-8.6,0.0
2023-01-19,70,UFBB,-8.6,-8.6,0.0
2023-01-19,71,UFBB,-8.6,-8.6,0.0
2023-01-19,72,UFBB,-8.6,-8.6,0.0
2023-01-19,73,MUEL,-45.55,-45.55,0.0
2023-01-19,73,UFBB,-13.0,-13.0,0.0
2023-01-19,74,MUEL,-45.55,-45.55,0.0
2023-01-19,74,UFBB,-13.0,-13.0,0.0
2023-01-19,75,MUEL,-45.55,-45.55,0.0
2023-01-19,75,UFBB,-13.0,-13.0,0.0
2023-01-19,76,MUEL,-45.55,-45.55,0.0
2023-01-19,76,UFBB,-13.0,-13.0,0.0
2023-01-19,77,MUEL,-24.35,-24.35,0.0
2023-01-19,78,MUEL,-24.35,-24.35,0.0
2023-01-19,79,MUEL,-24.35,-24.35,0.0
2023-01-19,80,MUEL,-24.35,-24.35,0.0
2023-01-19,81,MUEL,-13.15,-13.15,0.0
2023-01-19,82,MUEL,-13.15,-13.15,0.0
2023-01-19,83,MUEL,-13.15,-13.15,0.0
2023-01-19,84,MUEL,-13.15,-13.15,0.0
2023-01-19,85,MUEL,-98.675,-98.67500000000001,1.4210854715202004e-14
2023-01-19,85,SLTG,-25.0,-25.0,0.0
2023-01-19,86,MUEL,-98.675,-98.67500000000001,1.4210854715202004e-14
2023-01-19,86,SLTG,-25.0,-25.0,0.0
2023-01-19,87,MUEL,-98.675,-98.67500000000001,1.4210854715202004e-14
2023-01-19,87,SLTG,-25.0,-25.0,0.0
2023-01-19,88,MUEL,-98.675,-98.67500000000001,1.4210854715202004e-14
2023-01-19,88,SLTG,-25.0,-25.0,0.0
2023-01-19,89,MUEL,-100.325,-100.325,0.0
2023-01-19,89,SLTG,-25.0,-25.0,0.0
2023-01-19,90,MUEL,-100.325,-100.325,0.0
2023-01-19,90,SLTG,-25.0,-25.0,0.0
2023-01-19,91,MUEL,-100.325,-100.325,0.0
2023-01-19,91,SLTG,-25.0,-25.0,0.0
2023-01-19,92,MUEL,-100.325,-100.325,0.0
2023-01-19,92,SLTG,-25.0,-25.0,0.0
2023-01-19,93,MUEL,-48.8,-48.8,0.0
2023-01-19,93,SLTG,-25.0,-25.0,0.0
2023-01-19,94,MUEL,-48.8,-48.8,0.0
2023-01-19,94,SLTG,-25.0,-25.0,0.0
2023-01-19,95,MUEL,-48.8,-48.8,0.0
2023-01-19,95,SLTG,-25.0,-25.0,0.0
2023-01-19,96,MUEL,-48.8,-48.8,0.0
2023-01-19,96,SLTG,-25.0,-25.0,0.0
2023-01-20,5,AGUB,-5.9750000000000005,-5.975,8.881784197001252e-16
2023-01-20,6,AGUB,-5.9750000000000005,-5.975,8.881784197001252e-16
2023-01-20,7,AGUB,-5.9750000000000005,-5.975,8.881784197001252e-16
2023-01-20,8,AGUB,-5.9750000000000005,-5.975,8.881784197001252e-16
2023-01-20,25,MUEB,-8.75,-8.75,0.0
2023-01-20,25,UFBB,-0.225,-0.225,0.0
2023-01-20,26,MUEB,-8.75,-8.75,0.0
2023-01-20,26,UFBB,-0.225,-0.225,0.0
2023-01-20,27,MUEB,-8.75,-8.75,0.0
2023-01-20,27,UFBB,-0.225,-0.225,0.0
2023-01-20,28,MUEB,-8.75,-8.75,0.0
2023-01-20,28,UFBB,-0.225,-0.225,0.0
2023-01-20,41,UFBB,-13.0,-13.0,0.0
2023-01-20,42,UFBB,-13.0,-13.0,0.0
2023-01-20,43,UFBB,-13.0,-13.0,0.0
2023-01-20,44,UFBB,-13.0,-13.0,0.0
2023-01-20,49,UFBB,-5.15,-5.15,0.0
2023-01-20,50,UFBB,-5.15,-5.15,0.0
2023-01-20,51,UFBB,-5.15,-5.15,0.0
2023-01-20,52,UFBB,-5.15,-5.15,0.0
2023-01-20,53,UFBB,-1.3499999999999999,-1.3499999999999943,5.551115123125783e-15
2023-01-20,54,UFBB,-1.3499999999999999,-1.3499999999999943,5.551115123125783e-15
2023-01-20,55,UFBB,-1.3499999999999999,-1.3499999999999943,5.551115123125783e-15
2023-01-20,56,UFBB,-1.3499999999999999,-1.3499999999999943,5.551115123125783e-15
2023-01-20,57,UFBB,0.0,0.0,0.0
2023-01-20,58,UFBB,0.0,0.0,0.0
2023-01-20,59,UFBB,0.0,0.0,0.0
2023-01-20,60,UFBB,0.0,0.0,0.0
